आपणे,1631
हैरान,1632
कदेह,1633
नौं,1634
सई,1635
सुणया,1636
अग्गै,1637
भेई,1638
समझाया,1639
रैंदे,1640
कराणा,1641
कमाणे,1642
लो,1643
बे,1644
बकरी,1645
दये,1646
चाहन्दा,1647
पजामा,1648
जिह्नां,1649
मारथा,1650
पकड़ी,1651
फसी,1652
गंगीया,1653
दूजे,1654
महात्मे,1655
इय्यां,1656
यादां,1657
पेट,1658
फिर,1659
चाहन्दे,1660
कहाणियां,1661
चलया,1662
प्रतिभा,1663
बाअर,1664
समेत,1665
धन्यवाद,1666
तुसे,1667
आपका,1668
लाड़ी,1669
भगवाने,1670
चैन,1671
खसम,1672
कौन,1673
ज़रूरी,1674
दितया,1675
मिले,1676
5,1677
बत्त,1678
ताएं,1679
जिन्ना,1680
मन्ना,1681
पछाण,1682
होटल,1683
वहां,1684
इह्यां,1685
छैल़,1686
लगातार,1687
माया,1688
अम्ब,1689
धरतू,1690
दुःखी,1691
जांगे,1692
त,1693
सलाह,1694
कढी,1695
घाए,1696
रैह्णा,1697
ख़रा,1698
तरक्की,1699
बुड्ढिया,1700
निन्दर,1701
लोका,1702
देंयां,1703
मसहूर,1704
कहाणी,1705
पैदल,1706
सिओआ,1707
लगियो,1708
साड़े,1709
कुथीं,1710
बब्बरू,1711
मगरमच्छे,1712
मिंहजो,1713
तारे,1714
तिद्दे,1715
मैह्ले,1716
बक्खैं,1717
सभ,1718
वल्ल,1719
नारदा,1720
रखियो,1721
चल्ली,1722
खरीदी,1723
पला,1724
गलांदी,1725
मंगले,1726
उतरी,1727
अजे,1728
इसलिए,1729
कोह,1730
लाज्जो,1731
इन्नीं,1732
हमला,1733
जीने,1734
बच्चेयाँ,1735
सुदामा,1736
हमेशा,1737
हस्सा,1738
दित्तियां,1739
इन्हीं,1740
हुक्म,1741
गयी,1742
गलत,1743
समान,1744
मिला,1745
पैदा,1746
सबनाते,1747
मेरेयां,1748
पहली,1749
जल्दी,1750
पुराणी,1751
सुआल,1752
दुसमण,1753
चिंता,1754
किस,1755
होंगा,1756
अक्सर,1757
लगभग,1758
लग्गियो,1759
..........,1760
साथी,1761
गईयो,1762
बैठियो,1763
दुकाना,1764
जम्मणी,1765
वल,1766
गुजारा,1767
टपरूए,1768
इकदम,1769
तरीडुए,1770
लैंगा,1771
जिन्नी,1772
समझाई,1773
मेळा,1774
बकील्ले,1775
थोड़ा,1776
पुत्तरा,1777
बाह्र,1778
चाअंदा,1779
मारदा,1780
सुर,1781
थकी,1782
जुदा,1783
कार्यक्रम,1784
7,1785
कवता,1786
तिसदिया,1787
पत्थर,1788
दियाडे,1789
अप्पणीयां,1790
देवता,1791
चिन्ता,1792
खुस्स,1793
मेहरबानी,1794
लोड,1795
तैयार,1796
मंगल,1797
सीमा,1798
रसीले,1799
सौणा,1800
बनी,1801
बो,1802
लैंदी,1803
माह्णुआं,1804
बोले,1805
वस,1806
रखणा,1807
पाप,1808
चांदी,1809
लाड़ा,1810
हारी,1811
नेही,1812
सताबी,1813
दमाग,1814
जांगी,1815
ओथू,1816
बगैरा,1817
तीह,1818
मेघी,1819
कैंह्,1820
रखेया,1821
आनंद,1822
मौके,1823
दिख्या,1824
जबरा,1825
सोचणे,1826
देशे,1827
तुआरी,1828
समाज,1829
जोन्डै,1830
गौतम,1831
पए,1832
ग्लाणा,1833
रुलदू,1834
इक-इक,1835
खेलदे,1836
दूंह,1837
गिल्ड,1838
दिह्या,1839
टाइम,1840
बणया,1841
समा,1842
मुंहे,1843
मीना,1844
गाणा,1845
इना,1846
मुश्किल,1847
पानी,1848
अक्खीं,1849
खसमें,1850
मरदे,1851
नेंसी,1852
साई,1853
चीजा,1854
संस्कार,1855
जेम्स,1856
हुंग्गा,1857
घाटी,1858
परेशान,1859
रक्खा,1860
काली,1861
दिक्खे,1862
सुखी,1863
वाली,1864
पेयी,1865
आयो,1866
दिक्खदे,1867
घरा,1868
तरीका,1869
लुभिया,1870
प्रीत,1871
सोचया,1872
धनवाद,1873
वड्डा,1874
रेहई,1875
पहला,1876
कमल,1877
करीत्ता,1878
.......,1879
हुए,1880
ऊषा,1881
चाहता,1882
बत्ता,1883
घुग्गिया,1884
कांगड़े,1885
तिने,1886
भरा,1887
जघा,1888
रै,1889
ला,1890
रसोई,1891
दूहीं,1892
पांदा,1893
सुआए,1894
भत्त,1895
वजह,1896
